,Country Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
126,"Korea, Rep.",9.33279048161486,6.21328146355184,4.80099660215357,6.26585950039683,4.48074108557248,4.92454354292748,4.43893184574636,7.51358008079306,0.812957254446379,2.25916580080153,4.06657587897791,2.76226210296605,3.51487451459936,3.59066298882577,2.75379162735036,2.24234028518923,2.53457382137933,4.6738965553341,2.75649654493925,2.93928652655687,4.02596500436097,2.18707104433313,1.30134754547411,1.27477446401322,0.706331772455739,0.97168573991219,1.94433230786365,1.47583935002643,0.383000303608079,0.537288023411772,2.49833333333334
127,Kuwait,9.05818836232757,-0.5454712137882,0.382541365165906,2.53443526170791,2.68672756582486,3.55398569684286,0.682191434707608,0.129658287674047,2.99081035923165,1.81294613887087,1.30000000000001,0.888450148074899,0.961350293542095,1.24856443679893,4.14297583631021,3.05701339166724,5.48494983277594,10.5827097865145,4.60959548447786,4.49640287769787,4.8394034987095,3.25514600287219,2.68229684085038,2.90892672858618,3.27170166092134,3.19839776658371,2.17183298510008,0.543133148199589,1.09184802655847,2.1017295482741,3.42362947609175
128,Latin America & Caribbean (excluding high income),25.0964073093493,13.6265336830005,11.2841684454988,12.1948949383909,12.5359594558963,11.0569165321987,7.14511160883929,6.61346070518057,5.2136105860112,7.0570272909989,6.58482368511311,5.28219145568427,5.7922274475047,5.29621445194822,5.22212534790181,4.28790984215745,6.28492294859286,9.23316888222976,2.76408913513631,3.79644333768707,5.05332970194294,3.94665867874989,2.74483621896179,3.42826414810783,2.92482169718977,2.53781710390569,3.13722870243996,2.32414485367923,2.09604635327805,1.88496399057989,4.27166381536796
129,Lao PDR,13.4415584415586,9.86452966991027,6.26722241519029,6.78448078620232,19.5939189878584,13.0244156963462,27.5088624491449,8.614832,6.02155,25.0846414281315,7.81180794783469,10.6313446323333,15.4893529233525,10.4622667314208,7.16541759946634,6.54559439052785,4.66197269469704,7.62880887577521,0.14118767498035,5.98254521550086,7.56898856109973,4.25512677832094,6.3714271778294,4.12924306873775,1.27735427102986,1.59691227583204,0.82547860756813,2.04039266890198,3.32255881256934,5.10407262959903,3.75562036658905
130,Lebanon,,,,,,,,,,,,,,,,,,,1.19509671165545,3.98347941855833,4.97148571692381,6.58147447683684,4.82101956297391,1.85460421340917,-3.74914524799635,-0.783359624361543,4.32135218303198,6.07698907889605,3.0053894939038,3.468412,5.214049
131,Liberia,,,,,,,,,,,,14.1596470116325,10.3302881236824,7.82908704883234,10.8343588481414,7.3414460827856,11.3918966807103,17.489448642993,7.42764305914916,7.28992796890228,8.48816751849397,6.8317870341854,7.57730681741403,9.86111285574915,7.74869687621311,8.83424868336493,12.4196323907137,23.5635148953742,,,
132,Libya,11.8960953011251,9.35975158953137,11.0735532720389,5.11259890444316,7.2379849449913,4.02807775377961,3.55029585798825,3.70927318295734,2.6486225229582,-2.90000000000024,-8.81393752145546,-9.79764705882358,-2.19115191986643,-2.197567740559,2.65020576131658,1.45926876202724,6.25098782993554,10.3607288954998,2.45990025609954,2.79989500109265,15.5184815317562,6.05980392156861,2.60581802719518,,,,,,,,
133,St. Lucia,6.14955053119049,5.13889779944826,0.848181596289623,2.8159166515397,5.62965921512373,0.924842609616011,-0.0055202870547413,3.2019434167909,3.50379784108943,3.71078608713611,5.30722081028544,-0.255536626916552,1.0342537242623,1.46036814425241,3.89827370759478,2.39562082529165,2.82310373736928,5.54954769383938,-0.156936087168657,3.25034409180125,2.76940794144096,4.17763587102516,1.4685651103543,3.51695551369238,-0.983600952697014,-3.07821765676926,0.104262078958419,1.93561893150608,0.539087559191731,-1.75580833517596,2.41070312174385
134,Latin America & Caribbean,21.6157411224448,10.6301996893037,10.2636237496549,9.70025033516308,10.1932067630746,7.35911781788773,6.9495660853412,5.11024954517563,3.45439793587509,4.60822998872598,4.05508061344647,3.95011663721592,3.73373566167643,4.38032286534609,4.44057565687912,4.25195321977968,4.57808572377153,8.1081081081078,2.5004998875638,3.49128872618805,4.97773563706971,3.78180754679685,2.52864788538364,3.38341272749479,1.86148302863373,1.65038994431577,2.19201010963043,2.32414485367923,2.25212191358024,0.993337022838757,3.87805442411136
135,Least developed countries: UN classification,13.4415584415586,10.7511603675285,9.52484537019692,24.8744449762784,14.4625482180894,9.27539060454458,8.02210766631753,8.02271092232229,5.94203244264924,4.0121208107034,4.7148963468961,4.46426400734843,6.48943208673345,4.53421374129695,7.56408061709869,6.85246617854622,7.78556896236766,11.010388006835,4.68438868976501,5.98254521550086,7.06704498985312,6.44121280934118,5.64303883425513,4.52233202797476,4.3771266506566,5.43271095818786,4.9655175876948,3.47796666914965,3.09342088075371,4.72112056742577,4.90250924158173
136,Low income,8.99846936747165,10.0439279439836,9.84385389234664,29.9137561879143,17.8114537129631,8.24989009915511,5.57225711125332,5.08433344145323,3.38542427340455,3.82260088086308,4.49259609239754,4.16647225497472,6.96956611340354,4.21376268767904,8.50585075933105,7.3414460827856,8.18213638318285,12.2482174473038,5.00627361534051,5.04968075857404,7.62282262848515,6.8317870341854,5.76277967044685,4.52233202797476,5.54468891259786,6.03575858154682,8.15686323403368,4.09297819300638,2.86758803446909,5.19771036897651,5.7503690895717
138,Sri Lanka,12.1856307214389,11.3834370512206,11.7467370174947,8.44871248698343,7.6748487344981,15.9358310447214,9.57369626405166,9.36424300683233,4.69170563048432,6.17627591012044,14.1584557991201,9.5510316700725,6.31463787051173,7.57592582995856,11.6396860971118,10.0201836057035,15.8421114924843,22.5644955300126,3.46496322106073,6.21764889304619,6.7167684358854,7.54291373239436,6.90845034828443,3.17900228236063,3.76836783062094,3.95888846593072,7.70413767850603,2.13503773713198,3.52839358231809,6.15394508391743,7.01478071238186
139,Lower middle income,13.2242657726507,10.0989671535176,9.67189338180124,12.3681943936948,10.1114316065882,9.27539060454458,7.10616656859379,8.81858613940175,4.8653978507754,4.01077836057765,4.41977245881143,3.53304214308075,4.81838567870861,4.63500759039376,5.37887596361503,5.80360444012971,6.55722772638073,10.7614182326827,4.91923805484948,4.69889064976229,6.22011099219645,5.51367608281648,5.23906714954092,4.95329918484382,3.76836783062094,3.21988689395718,3.71794708824886,3.99999492721352,3.03058664969491,3.68181341625573,4.70600205495677
140,Low & middle income,12.4452441633871,10.0561167448841,10.2630998256518,21.729346883819,12.2885912601426,9.09880948101718,7.10647242730889,7.01343651634812,4.69170563048432,4.18234633956544,5.14746800222619,4.29715203929562,5.14044825095995,4.67843753606515,6.42755278070085,6.12556615620285,6.37288135593229,10.4441283764885,4.21903052064627,4.12322856075324,5.95444125837772,5.01018773134464,4.61474758546297,3.56179436381997,3.15783117980921,2.82170784747653,3.60247741348939,3.20720012353492,2.70559729787044,2.95192253170021,4.27166381536796
141,Lesotho,17.6781002638522,17.2085201793721,13.1356607683724,8.21473862195302,9.27083333333323,9.33031458531933,,,,6.13197538722695,-9.61615353858472,33.812578338126,6.62916357146764,5.02342068616284,3.4378842305744,6.07271879734295,8.0124366904341,10.7156661309681,7.30585116551534,3.46152586635755,5.03663052101557,6.05143662139978,4.86511899496377,5.37028961008588,3.21844513655931,6.59650490696543,4.44769937376299,4.75180301624742,5.18708359197993,4.97809676252292,6.04774591950681
142,Late-demographic dividend,6.90489632742761,5.82434514637906,10.6765371840708,11.4431196444973,8.01292443952664,7.22691489532409,5.87983105743514,5.44152554019984,3.38800754204006,4.10280983042326,4.64604442058632,2.80115505180746,3.23464817293924,3.857303913674,4.14297583631021,4.36552203009068,5.43875883876553,8.9559870517779,3.04166827698482,3.29777961339845,4.37073559939221,3.31605566687646,2.68229684085038,2.04461481539337,1.55790711346266,0.977675134719017,2.17727572689266,2.47446347118433,2.16176258133052,1.94031996607178,3.45934352504314
143,Lithuania,,13.756052,14.411264,29.697231,39.647629032829,24.62519538645,8.88104848465888,5.06755385841976,0.727550626557433,0.981615478857527,1.36712030817826,0.281506610345511,-1.13430854990244,1.16410252104669,2.65848484065266,3.73912004060656,5.73717382799847,10.9258856241655,4.4530445651853,1.31921362055463,4.13027562645087,3.08998277055416,1.04747937065349,0.103758009433715,-0.884097405500613,0.905525075460439,3.72288862303693,2.69792779208397,2.33450937988024,1.19989444983569,4.68354420903459
144,Luxembourg,3.11835659874854,3.15417375961793,3.58809818535163,2.19476468689066,1.86769424969108,1.18385968843569,1.36751261207943,0.958570110494639,1.02519676474934,3.15076707022592,2.66382110579103,2.07408613571644,2.04984030563515,2.22567916428892,2.48769665164086,2.66631494577072,2.31245861786128,3.40187963025566,0.368041997888919,2.27367911621542,3.4106834106834,2.66284165508017,1.73403963519166,0.628543985440705,0.4747431614378,0.290833333333306,1.73079959118897,1.52819524307373,1.74332075653843,0.819957302126994,2.52692009066169
145,Latvia,,13.756052,14.411264,35.9247053929643,24.975935531675,17.6104698431032,8.44738342092955,4.64421422660782,2.36481836111806,2.65425477796052,2.48704003555455,1.93887573855892,2.94264752948481,6.19238547197433,6.74845027893117,6.53619908765875,10.0929775849168,15.4023191064986,3.53410672858941,-1.08463595015159,4.37073559939221,2.25778924374594,-0.0294547782578977,0.620490636732377,0.174242243625214,0.140633334505292,2.93036312374664,2.53445424186602,2.81140920075622,0.219064904842049,3.27582937431157
146,"Macao SAR, China",9.5688776593484,7.7139216835661,6.70588552770045,6.25206890210271,8.55866604308447,4.82248676783485,3.49093715138859,0.172630384568532,-3.20416248186585,-1.60971883961898,-1.98465008641648,-2.63751699816195,-1.56245203671304,0.980728452039408,4.39589284335675,5.14997337750695,5.5714968914395,8.61101858637001,1.16906695453763,2.80947242060846,5.80624616691041,6.10738928336545,5.50057779178487,6.04823452094079,4.56056338028171,2.36895749705903,1.22812404052807,3.00446293166949,2.75193081051976,0.81141051149158,
148,Morocco,7.98616600790509,5.74024662868742,5.18311396030803,5.14167152953361,6.12358164775524,2.98680922773017,1.03819895051612,2.75311330764476,0.684782608695663,1.89463456763465,0.619801875297958,2.79561966936937,1.16773367477591,1.49344403381773,0.982641660015965,3.28476166954809,2.04208512673349,3.71484311494066,0.971862998667619,0.99355740122642,0.906924909691796,1.28712240079215,1.88065466724083,0.442310053557078,1.55790711346266,1.63531114327061,0.754663249323633,1.8039167114189,0.303386036590361,0.705968661338317,1.4019588396201
150,Moldova,,13.756052,14.411264,29.697231,29.8656104095718,23.5056772963369,11.7728324494467,7.69576517517208,39.2559806891746,31.2993015817784,9.76466285757641,5.30124390261597,11.7460792058233,12.5242768428228,11.9591837222126,12.7777557830351,12.3671668414302,12.783047261882,-0.0627185967109379,7.48385086350851,7.68725103356185,4.54633427355305,4.59787897363131,5.0887855462588,9.67624033101863,6.35930898037934,6.57022997455605,3.04505397337073,4.83778351428719,3.76597122245352,5.10641129002835
151,Madagascar,8.5926476049019,14.5123786075772,10.008361204014,38.941790898924,49.0802100590784,19.7563545439776,4.48638261737397,6.20801608663323,9.92953399348779,11.859684500028,7.91694484529585,16.4985255315846,-1.70400479616301,13.9558018033212,18.3638246468932,10.7656371554866,10.2879663187671,9.29650839381059,8.95421802392944,9.24732173644115,9.48254048582997,5.71384434191049,5.82642944451989,6.08040811088296,7.40419174202125,6.03575858154682,8.60905075422951,8.59422958870474,5.61051441492366,4.20179312190553,5.81225118787723
152,Maldives,14.7136770282736,16.8559977535548,20.1273593149249,3.38610098291491,5.48886133171505,6.24124591476024,7.57283467072598,-1.40425233816797,2.95370836069138,-1.1747568117595,0.672577370062483,4.1786723990478,-1.26065113450349,-1.68541212459462,1.30027500930999,2.73842131602098,6.79477353930163,12.0414583505108,4.53017659132794,6.14988536750176,11.2734146055937,10.8846956585631,3.80563000919428,2.12000175718133,0.953206658777659,0.502509413611577,2.81747338234507,-0.133373386117525,0.220029731065343,-1.3697742556981,0.543149688736981
153,Middle East & North Africa,9.02909418116381,7.59204836795521,8.08163142184137,5.12713521698839,6.74106761623137,4.46630617999246,3.55029585798825,3.12536579655865,2.6486225229582,1.81294613887087,1.74665224985432,1.83299389002049,1.98196734627542,3.12226204699354,3.104966401483,3.48340699677866,4.16782330119979,11.2706652380848,2.92089711805365,3.74915727597098,4.52421150505276,3.73120950756887,2.96400499850737,2.34626865671643,1.49475928578369,1.85207575190269,1.49193945456787,1.94579304594436,1.04883403678989,0.672256809057485,2.68387777341776
154,Mexico,22.662359455061,15.5078962533572,9.75146045357564,6.96581237191123,34.9992712889592,34.3783832235167,20.6256287259248,15.9283950119352,16.5856169707539,9.49156149435404,6.36773806235032,5.03072733151299,4.54690012118717,4.68840884843147,3.98805714597435,3.62946762439129,3.96684905458234,5.12498274575897,5.29735584228859,4.15672722680176,3.40737824605736,4.11150981070293,3.80639069747207,4.01861608078673,2.7206406496403,2.82170784747653,6.04145724018992,4.89935015356549,3.6359614212705,3.39683415569999,5.68920847683764
156,Middle income,13.2242657726507,10.0561167448841,10.6332425818308,13.5344687273427,11.1287029707088,9.22046662376983,7.12532722513055,7.67322895675084,4.86192267490104,4.36666451291681,5.25305303386298,4.29715203929562,4.63422674362029,4.69938972474518,5.03670408189534,5.56493770408419,6.17780683499413,10.1545446607876,3.67595245570863,3.99639528107212,5.68631959575963,4.51541624035183,3.967746217653,3.52566203758282,2.89133617272295,2.46458856365463,3.32389447576096,3.1236306221878,2.61057182799216,2.5641177087669,4.26105127422819
157,North Macedonia,,,,29.697231,16.3735889723568,2.46660008582917,1.29436487155048,0.54419965252307,-1.27928657572629,6.60742291038535,5.19888525744053,2.31459794083216,0.855562122724249,-0.448650206552057,0.52551595071433,3.21362929606349,2.25175798305448,8.33189666968097,-0.739633963061138,1.50997522027615,3.90475422069738,3.31605566687646,2.78500056726115,-0.281705032928538,-0.299920475631447,-0.239290787684491,1.3516188967744,1.45831298507127,0.766439573459688,1.20007348888482,3.23074912132919
158,Mali,1.80042722001858,-6.24250599520428,-0.263767884261766,23.1767911524285,13.4417696811973,6.80545996788236,-0.362999795946726,4.03658945954988,-1.20190368637501,-0.677661659046742,5.18701191944063,5.03282275711195,-1.34672619047622,-3.09978128063954,6.3978829389788,1.54352596927583,1.41200201714577,9.17098813667678,2.46375188572298,1.10892690670188,2.95564395229391,5.32312847064058,-0.606736356351494,0.883814547137822,1.45069057605958,-1.79964707083376,1.75985742927153,0.299546507387888,-1.65826694846368,0.438088940320712,3.92560283104272
159,Malta,2.54219284786974,1.63321209889046,4.14481954180491,4.12992181638256,4.42664550286656,2.05400000000007,3.11207791953274,2.38525135417659,2.13476888806385,2.36959287531812,2.92949244324101,2.1884904806055,1.303837774426,2.79082848067755,3.00796652450315,2.77378006481472,1.24921923797625,4.25862171897076,2.08432746082342,1.51563513618533,2.96298528192878,2.37582057760382,1.18028436366548,0.310306472181729,1.1005482637893,0.642702771527276,1.3643544815071,1.15782362451512,1.64206001768947,0.638544956776653,1.49789217934737
160,Myanmar,32.2720382866416,21.9132104007913,31.83160687276,24.0987860757019,25.1947123972847,16.2753966377374,29.6972325791529,8.614832,18.4010433741609,-0.109165514668512,21.1013053769229,5.556985,36.5897175323924,4.53421374129695,9.36861814196702,19.9964873359215,35.0245970717698,26.7995371934022,1.47234311385647,7.71838195873614,5.02146014620726,1.46758322674678,5.64303883425513,4.95329918484382,9.45417189525996,6.92882525816124,4.57253655317505,6.87232865662918,8.82506696804562,,
161,Middle East & North Africa (excluding high income),14.5123316222631,12.3232992418242,12.6564663913828,11.7413492195778,11.8610941540332,6.84416086199787,3.65202620723071,3.87257546427492,2.69012485811578,2.68380535348548,2.12654526904646,2.72913569925393,4.33599308785193,3.79704017606909,3.80046802667731,5.04703296140611,4.32580794732626,12.310736758289,2.92089711805365,3.95007875923886,4.97148571692381,6.08909641595044,4.03762933648119,2.89947905006047,1.49475928578369,2.18686161532911,3.82262332939647,4.36615064471281,2.47857885221637,2.09626938944794,5.70635020830702
162,Montenegro,,,,,,,,,,,,,,,,2.92451258123646,4.34712215656114,8.75872769588797,3.46672373207794,0.65494657014848,3.45014311248693,4.14524724981109,2.20589268141181,-0.71051405171022,1.54869158222488,-0.27138502338526,2.38023599053136,2.61122378263797,0.361563704540798,-0.255655699848551,2.41080198403167
163,Mongolia,,,14.411264,29.697231,0.0435161009571708,46.8899521531102,36.5561148948773,9.35704217716549,7.56494150307375,11.5955387593327,6.27736020484005,0.917074687184283,5.12899499422415,8.24115449417619,12.7165674066053,5.09516661663158,9.6309630963096,27.9556650246306,7.61950593519411,10.0462065881651,8.41121495327101,14.3303348325837,10.4906567588242,12.253980812976,5.73568281938328,0.733272227314381,4.30143105302342,6.82424790145521,7.30106953550724,3.79604026111249,7.35281243380224
165,Mozambique,,,,,,,,,,,,,,,6.42755278070085,13.2450879071,8.4894867549745,14.5028053002268,3.78861330914626,12.4255421735156,11.1666056127874,2.60245456956622,4.26135250941965,2.55974875844296,3.55075967356746,17.4180418197597,15.1132073899385,3.91133439990733,2.78110631182942,3.14169129409215,5.68848699126617
166,Mauritania,5.62866666666697,10.1418175621511,9.37034415971456,4.12825861295444,6.5437906852417,4.68130623916412,4.62534695318395,8.03166665498855,4.07417613596756,3.25406745833358,4.7148963468961,3.89570525758491,5.15190150769576,10.3676233473073,12.1256487185541,6.24103328142821,7.25410841304886,7.34663541249786,2.2209203238178,6.28354087427708,5.68631959575963,4.90242727217991,4.12910173783393,3.53436856147326,3.23770308329082,1.48600676958638,2.27503457252097,3.04891482875157,2.30009262117938,2.38569488456317,3.56516484650187
167,Mauritius,7.00101377541885,4.64351929883706,10.5178384472896,7.32347154412294,6.02933188484532,6.5509733606557,6.83334334996105,6.81079323797194,6.90914624866774,4.19928825622807,5.38934426229507,6.41933372221149,3.92105357558194,4.71037060105888,4.93717004981784,8.91350105650142,8.82729272393297,9.7322831714688,2.51609128145116,2.93236301369863,6.52249254869339,3.85216033315978,3.54329573934837,3.21769191994683,1.28654970760235,0.977675134719017,3.66699702675917,3.2160538314458,0.405655190309511,2.58080077182828,4.02852888157379
168,Malawi,12.6153153828849,23.7513530230399,22.7727102336625,34.6496361508323,17.678823,37.6020450235017,9.13735243003495,29.7486512828263,44.8041642861674,29.5814884631684,22.7,14.7446346101603,9.57679786919214,11.4298060822124,15.4103446604296,13.9742943548388,7.9522099086403,8.7126018660904,8.42204427696655,7.41159092883827,7.62282262848515,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553,21.7111132136499,11.543393918877,12.420178108921,9.37083605605672,8.62551469650552,
169,Malaysia,4.35833333333302,4.7672282999282,3.53658536585388,3.72497055359286,3.45057509584896,3.48855945858916,2.66251459711942,5.27034200348766,2.74456130240608,1.53474023697698,1.41678473206102,1.80787246281537,1.08967632577284,1.421271159374,2.97507092684453,3.6092356422439,2.02735317779565,5.44078221100772,0.583308405623704,1.62285235577031,3.17447092151309,1.66357102479204,2.10501231233614,3.14299050879107,2.10438980238344,2.09056659525745,3.8712011577424,0.884709160571244,0.662891865764376,-1.13870215393056,2.47710241465444
170,North America,4.93041402523428,2.25947629094757,2.40836816573245,1.38650225303094,2.47709000955753,2.25086766250288,1.97945315907634,1.27411077770085,1.96143507401638,3.04814861420954,2.67564562932654,1.92221301795729,2.51432909348113,2.26724770583217,2.80314943994656,2.61398474802282,2.4955282370849,3.10468548554697,-0.028039731645233,1.70845749165809,3.03448832867281,1.7925077482529,1.20156227672118,1.76442944229347,0.621934248247613,1.34517137635809,1.86349706609467,2.35540448470459,1.88073954968806,0.975292014307111,4.04652602445636
171,Namibia,,,,,,,,,,,,,7.13615311458628,4.13663213144747,2.28194607024306,4.96116689298916,6.54788141101717,9.09464307192811,9.45172651521703,4.87491987643953,5.00559518081198,6.72199777334885,5.60092502290408,5.35016966859592,3.39401538410559,6.72858234593346,6.14579981111162,4.29159105337873,3.72239414422688,2.20938236933476,3.61690530108811
172,New Caledonia,,,,,,,,,,,,,,,,,,,,,2.42899693753409,1.74967234600262,1.27761318992722,0.178851060785501,0.570508141048026,0.578317435521153,,,,,
173,Niger,-7.79664179104469,-4.47561790247175,-1.21503496503497,36.0410583134242,10.5632886691814,5.2888575126488,2.93345253394419,4.54801577718723,-2.30212503849647,2.90014973599111,4.00551428352676,2.62886597938136,-1.61440769175596,0.262543757292846,7.7974978178644,0.0404858299595059,0.0539592607581487,11.3051098827019,0.582906590801125,0.804073080882635,2.94238514013317,0.455089820359268,2.29723114955316,-0.930287259984461,-0.576090369833086,1.65388922387803,2.7963731887128,2.96760366004454,-2.48979265070851,2.89819376026271,3.83786802840503
174,Nigeria,13.0069731037428,44.588842715023,14.411264,29.697231,17.678823,29.2682926829272,8.52987421383633,9.99637812386804,6.61837339479756,6.93329215565158,18.8736462093863,12.8765792031099,14.0317836131437,14.9980338183251,17.8634933661605,8.22522152017048,5.38800796858625,11.5810751748252,12.5549603893497,13.7202018444406,10.8400275418866,12.2177817351031,8.47582728502893,8.06248582444999,9.00938718326781,15.6753405526234,16.5235399802169,12.0947315505318,11.3967949687168,13.2460234276597,16.9528457221608
175,Nicaragua,,,,,,,,,,7.06991352252514,5.98604186279517,3.75017465778469,5.30238773219938,8.47021063584074,9.59909986064426,9.1401996677772,11.1269347446119,19.8262031287428,3.68700160498801,5.45513425887415,8.0823879809911,7.19355053338952,7.135467852894,6.03596861798431,3.99737996694398,3.52317317628476,3.85067166284725,4.94723728039882,5.3762899084413,3.68181341625573,4.92841396948961
176,Netherlands,3.15820041477126,3.18358181761553,2.58418448671794,2.80152463293184,1.92322003453521,1.94936713166006,2.1092456273948,1.95913632274256,2.15717918055056,2.36052233801956,4.15584127195611,3.28753104712768,2.09199838997658,1.26364739183177,1.68813017869622,1.10150106517704,1.61385859802103,2.48650198289454,1.18977687021549,1.27530569556686,2.3410701775137,2.45554765291609,2.50689852657884,0.976035079699661,0.600248147278775,0.316666666666663,1.3814587140721,1.70349794744475,2.63369910249593,1.2724603778917,2.67572008805381
177,Norway,3.43819599109133,2.32808504911854,2.28826933193056,1.37567498071484,2.46036778693723,1.26253249164498,2.56692335900259,2.25241329996425,2.36596736596735,3.08550609131277,3.00419703998231,1.28672528415185,2.48782553461785,0.454498502220854,1.53213367609252,2.32934980757545,0.712589073634205,3.75393081761006,2.19738586853571,2.41890639481001,1.28495158809159,0.696864111498241,2.12048620353119,2.0417028670721,2.17113665389528,3.55000000000002,1.87510059552548,2.76483134528794,2.16773003305405,1.28658490707998,3.48388055266678
178,Nepal,15.5574529276948,17.149523624344,7.50539419087102,8.34928672883387,7.62296950698166,9.22046662376983,4.00998860523182,11.2444677818614,7.4511126095755,2.47882020709133,2.6883037354563,3.02939948714895,5.70700931874738,2.84181131248977,6.83633265892876,6.92033580707588,2.26921924439076,9.9078300530648,11.0948237386987,9.32650410745393,9.22707546125953,9.45980980357129,9.04016311917647,8.36415469659556,7.86890895590905,8.79034332004629,3.62709610696609,4.0611633875107,5.56868547784925,5.05236655289216,4.08791045882441
179,Nauru,,,,,,,,,,,,,,,,,,,,,0.300300300300307,-0.124750499001994,,,,,,,,,
180,New Zealand,2.60239285999773,1.01456027171234,1.28820776574389,1.74537790773741,3.75494413677554,2.28571305402195,1.18714833105633,1.26524409915407,-0.114267129777519,2.61523446246318,2.62581630392901,2.6770925771161,1.75357444759553,2.2902490284757,3.03702332617015,3.36540196171992,2.37614310290657,3.9589493731206,2.1156511055456,2.30202385958576,4.02790667392038,1.05991318445635,1.13442266445812,1.22750750597405,0.292704628136101,0.646240284454502,1.85078767452532,1.59829703801698,1.61963190184049,1.71456170007244,3.94112060778728
181,OECD members,5.93421344335925,5.05697932185187,4.59790321006549,3.50262577413398,4.35177861328367,3.00009076251616,2.26900305912497,2.10577481135341,2.17260318876207,3.06380344899536,3.18908268106049,2.47736067910933,2.18428358241518,2.25796409638231,2.4695989874028,2.60015376460352,2.48470438812868,4.11407022033818,1.10457711175389,1.80735230566101,3.37429759432518,2.52945520915773,1.45156526398379,0.624517311086541,0.338705695410171,0.443258965728606,1.82264336059064,1.93246812286361,1.74071267870177,0.732851645175872,2.8152885443583
182,Oman,,,,,,,,,,,-0.816666666666665,-0.279578822571303,0.231328682267088,0.624969062631406,1.90983553531864,3.54498591605032,5.83048418092712,12.3754091529911,3.46881023754896,3.25657959078624,4.04218867116396,2.94773495257207,1.04552838755363,1.02234314452965,0.0652901330286481,1.10920805807029,1.59716060337177,0.881302104009536,0.133795057453182,-0.903874872278535,1.54663705583755
183,Other small states,6.90489632742761,4.2956155335387,5.78839590443698,4.69858931054978,6.98097441830553,4.90453460620531,4.83448981913323,2.9513888888889,3.23183260906467,4.08007358605408,3.38237709214748,3.41658194795912,2.93743124050212,3.23751394003323,3.32919922802853,3.70978479803866,5.10383437625303,9.07943964570875,3.13111828379103,3.16340141172307,4.80063594169398,4.03932356139044,3.26099456858863,2.12000175718133,1.54869158222488,1.5031205586109,2.38023599053136,2.64707073265592,1.64206001768947,1.77740783806174,2.44608867175472
184,Pakistan,11.7912703351416,9.50904146190146,9.9736647602921,12.3681943936948,12.3435785170513,10.3738085885002,11.3754928865122,6.22800415424547,4.14263718082168,4.36666451291681,3.14826144590616,3.29034472613156,2.91413470059477,7.44462469342738,9.0633273703042,7.92108440058788,7.59868441050775,20.2861210929554,13.6477650639761,12.938870563489,11.9160927116277,9.6823518605568,7.6921561189957,7.18938402847025,2.52932817254226,3.76511916356584,4.08537368032604,5.07805725868917,10.5783618004555,9.73999313898131,9.49621056124979
185,Panama,1.25626077674686,1.82452156989959,0.453930078840384,1.26843190106193,0.994206982933863,1.25571661111545,1.32435122100609,0.559081293442533,1.24718256949633,1.49896111605775,0.307062436028713,1.00583090379042,0.391666666666668,0.474723078204383,2.85588324760956,2.45789346442094,4.16863300298888,8.75868317728783,2.40905304082197,3.49128872618805,5.87580243678762,5.69819959165999,4.0271599157105,2.62652699929154,0.137492058461537,0.739734025300028,0.875585918759888,0.761578359399943,-0.355083821021212,-1.55027540803759,1.63070337301891
186,Peru,17.85477,13.756052,48.5799864468884,23.7369050565046,11.1287029707088,11.5379424115177,8.56218948953654,7.24782175213469,3.46965996293021,3.75733833344474,1.97709878502052,0.193135003853723,2.25937753363075,3.66247320092231,1.61630193862544,2.00225801248821,1.77998644680372,5.78587598206754,2.93623153596699,1.52832059732903,3.36931095333853,3.61121294940175,2.76789666081994,3.4119457980747,3.39809194746299,3.55717663556281,2.99490045809446,1.50915423024742,2.25212191358024,2.00241205759293,4.27166381536796
187,Philippines,19.2614585266282,8.65100357865264,6.71631104109973,10.3864734299518,6.83199610989531,7.47610377787908,5.59025939650602,9.2349343226712,5.93904901780807,3.97712503249282,5.3455019556714,2.72277227722767,2.28915662650606,4.82921083627794,6.51685393258435,5.48523206751051,2.90000000000002,8.26044703595726,4.21903052064627,3.7898363479759,4.71841704718416,3.02696391124798,2.58268766141797,3.5978234386421,0.674192536845387,1.25369880080986,2.85318772590939,5.30934661627714,2.39206534422402,2.39316239316241,3.92718022100326
188,Palau,,,,,,,,,,,,-1.30123617436563,0.922874093605793,4.96407576747222,3.95146235220908,4.42981143370251,3.23875035826883,11.9655746807329,1.43813538308954,1.44219017355171,4.67469879518072,3.61418047882136,3.35481004221282,4.19174548581256,0.94904064369715,-1.04230533415084,1.41798819666923,2.10970464135021,0.267379679144381,0.218181818181824,2.61248185776489
189,Papua New Guinea,6.96568127760758,4.30961457009744,4.97411430311646,2.85272217387133,17.280932681459,11.6241782908448,3.96437805228409,13.5741917656809,14.9321817407701,15.5958933107535,9.2981733278397,11.7994470972606,14.7090779663557,2.15893131266947,1.78080439925828,2.3684623841683,0.911350455675219,10.7614182326827,6.91832532601222,6.01360893567859,4.44083401028976,4.53720508166969,4.96031746031744,5.22211720226844,5.99595778127105,6.67372881355933,5.42204568023833,4.37448921453166,3.92867290939598,4.87167398565548,4.48359014042394
