Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27
"Nicaragua",10.752688172043,10.752688172043,9.67741935483871,9.67741935483871,NaN,20.6521739130435,20.6521739130435,20.6521739130435,20.6521739130435,15.2173913043478,18.4782608695652,18.4782608695652,20.6521739130435,20.6521739130435,40.2173913043478,40.2173913043478,40.2173913043478,42.3913043478261,41.304347826087,45.6521739130435,45.6521739130435,45.6521739130435,44.5652173913043,47.2527472527472,50.5494505494505
"Netherlands",31.3333333333333,36,36,36,36,34,36.6666666666667,36.6666666666667,36.6666666666667,36.6666666666667,39.3333333333333,41.3333333333333,42,40.6666666666667,40.6666666666667,38.6666666666667,38.6666666666667,38.6666666666667,37.3333333333333,37.3333333333333,36,36,31.3333333333333,33.3333333333333,39.3333333333333
"Norway",36.3636363636364,36.3636363636364,36.3636363636364,36.3636363636364,35.7575757575758,36.3636363636364,36.3636363636364,38.1818181818182,37.8698224852071,37.8698224852071,36.094674556213,36.094674556213,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,41.4201183431953,41.4201183431953,40.8284023668639,41.4201183431953,44.9704142011834
"Nepal",3.41463414634146,3.41463414634146,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.85365853658537,5.88235294117647,17.3252279635258,33.1649831649832,33.1649831649832,33.1649831649832,33.1649831649832,33.1649831649832,NaN,29.4807370184255,29.5492487479132,29.5798319327731,29.5798319327731,32.7272727272727,32.7272727272727,32.7272727272727,32.7272727272727
"Nauru",NaN,0,0,NaN,0,0,NaN,0,0,0,0,0,0,0,0,0,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737
"New Zealand",29.1666666666667,29.1666666666667,29.1666666666667,30.8333333333333,30.8333333333333,29.1666666666667,28.3333333333333,28.3333333333333,32.2314049586777,32.2314049586777,33.0578512396694,33.6065573770492,33.6065573770492,33.6065573770492,32.2314049586777,32.2314049586777,32.2314049586777,29.7520661157025,31.404958677686,31.404958677686,38.3333333333333,38.3333333333333,40.8333333333333,48.3333333333333,49.1666666666667
"OECD members",16.001174398121,16.340129288911,17.2898594077176,18.0485717342463,17.728334857259,19.2410190811214,19.506881869492,20.0886560548056,20.6988451288126,21.0998324627969,22.2375554460325,22.38864800946,23.0875258442454,23.1670111209527,23.9637688293788,25.0270749236979,26.1656502065709,26.7909027151588,27.8432940235859,27.9655931186237,28.8716814159292,29.8748645186718,30.8018124507486,31.4990138067061,32.4234092694423
"Oman",NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.40963855421687,2.40963855421687,2.40963855421687,0,0,0,0,1.19047619047619,1.19047619047619,1.19047619047619,1.19047619047619,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,2.32558139534884,2.32558139534884,2.32558139534884
"Other small states",8.9171974522293,8.43373493975903,9.7444089456869,10.6529209621993,10.9278350515464,12.6062322946176,13.3114754098361,13.7463126843658,14.6556798116539,13.7114537444934,14.8354712771891,15.2802359882006,15.2414194299011,15.5995343422584,16.1046511627907,17.0945157526254,17.0874926600117,17.4283973187081,18.6139747995418,19.0101237345332,18.5621685327048,19.9524940617577,20.5184776613348,20.9429824561403,21.7486338797814
"Pakistan",2.30414746543779,2.30414746543779,NaN,NaN,NaN,21.0526315789474,21.6374269005848,21.3450292397661,21.3450292397661,21.3450292397661,21.0526315789474,22.4852071005917,22.2222222222222,22.2222222222222,22.5146198830409,22.5146198830409,20.7430340557276,20.7430340557276,20.5882352941176,20.5882352941176,20.5882352941176,20.2346041055718,20.2346041055718,20.1754385964912,20.1754385964912
"Panama",9.72222222222222,9.72222222222222,NaN,9.85915492957746,9.85915492957746,9.85915492957746,9.85915492957746,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,8.45070422535211,19.2982456140351,18.3098591549296,18.3098591549296,18.3098591549296,18.3098591549296,21.1267605633803,22.5352112676056,22.5352112676056
"Peru",10.8333333333333,10.8333333333333,10.8333333333333,NaN,18.3333333333333,18.3333333333333,18.3333333333333,18.3333333333333,18.3333333333333,29.1666666666667,29.1666666666667,29.1666666666667,27.5,27.5,21.5384615384615,21.5384615384615,21.5384615384615,22.3076923076923,22.3076923076923,27.6923076923077,27.6923076923077,27.6923076923077,30,26.1538461538462,40
"Philippines",11.0599078341014,12.4423963133641,12.4423963133641,11.2612612612613,17.7570093457944,17.7570093457944,17.7570093457944,15.2542372881356,15.2542372881356,15.2542372881356,20.5020920502092,20.5020920502092,20.9737827715356,22.1428571428571,22.887323943662,22.887323943662,27.3356401384083,27.3356401384083,27.2413793103448,29.7945205479452,29.4520547945205,29.4520547945205,27.9605263157895,27.9605263157895,27.9605263157895
"Palau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,12.5,6.25,6.25
"Papua New Guinea",1.8348623853211,1.8348623853211,1.8348623853211,1.8348623853211,1.8348623853211,NaN,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,0.917431192660551,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,0,0,0,0,0
"Poland",13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,20.2173913043478,20.2173913043478,20.2173913043478,20.2173913043478,20.4347826086957,20.4347826086957,20.4347826086957,20.2173913043478,20,20,23.695652173913,23.695652173913,23.695652173913,24.3478260869565,27.3913043478261,27.3913043478261,28.0434782608696,28.0434782608696,28.695652173913,28.695652173913,28.322440087146
"Pre-demographic dividend",NaN,NaN,NaN,10.0074128984433,11.2883181441591,12.8239801667794,13.0845040889075,13.6896046852123,15.2867294662039,16.0969546302051,16.6719094054734,17.2176968535378,17.4197569336242,17.194210275171,19.5331325301205,20.1545949040939,21.2546125461255,20.9348056269853,21.8431483578709,22.1409480939654,22.2931666893085,22.0456116102281,22.0113314447592,22.8650137741047,24.0823376997265
"Korea, Dem. People's Rep.",20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,NaN,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,20.0873362445415,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,15.5749636098981,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,16.3027656477438,17.6128093158661,17.6128093158661,17.6128093158661
"Portugal",13.0434782608696,13.0434782608696,18.695652173913,17.3913043478261,18.695652173913,19.1304347826087,19.1304347826087,19.1304347826087,21.304347826087,21.304347826087,28.2608695652174,28.2608695652174,27.3913043478261,27.3913043478261,28.695652173913,28.695652173913,31.304347826087,31.304347826087,34.7826086956522,34.7826086956522,34.7826086956522,34.7826086956522,38.695652173913,40,40
"Paraguay",2.5,NaN,2.5,2.5,2.5,2.5,8.75,10,10,10,10,12.5,12.5,12.5,12.5,12.5,17.5,15,15,15,13.75,15,15,16.25,16.25
"Pacific island small states",2.58620689655172,2.09059233449477,4.6583850931677,NaN,2.94985250737463,3.19767441860465,2.73556231003039,3.58974358974359,3.8560411311054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.86486486486486,5.67567567567568,6.46900269541779,7.27762803234501,7.79569892473118,7.77479892761394,8.10810810810811,7.77479892761394
"Post-demographic dividend",16.8859176191503,17.949298325034,18.2388552559163,19.4174757281553,18.957345971564,20.129270544783,20.7245430809399,21.6704780572798,22.0340788072417,22.7756492124308,23.6576289207868,24.3177232664331,24.7374562427071,24.8542042201251,25.3194207836457,25.9393294305482,27.4780027562811,28.1283886358707,28.5652456178316,28.5621551444336,29.5715666272952,30.4277730008598,31.9724967769661,32.9353554910186,33.519313304721
"Qatar",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,4.44444444444444
"Romania",7.28862973760933,7.28862973760933,7.28862973760933,NaN,10.7246376811594,10.7246376811594,10.7246376811594,11.4457831325301,11.178247734139,11.178247734139,9.39393939393939,11.377245508982,11.377245508982,11.377245508982,11.2121212121212,13.3495145631068,13.3495145631068,13.5135135135135,13.715710723192,13.715710723192,20.6686930091185,20.6686930091185,21.8844984802432,21.8844984802432,18.5410334346505
"Russian Federation",10.2222222222222,10.2222222222222,NaN,7.70975056689342,7.57238307349666,7.57238307349666,7.57238307349666,9.84340044742729,9.84340044742729,9.84340044742729,14,14,14,14,13.5555555555556,13.5555555555556,13.5555555555556,13.5555555555556,13.5555555555556,12.6666666666667,15.7777777777778,15.7777777777778,15.7777777777778,15.7777777777778,16.2222222222222
"Rwanda",17.1428571428571,17.1428571428571,17.1428571428571,25.7142857142857,25.6756756756757,25.6756756756757,48.75,48.75,48.75,48.75,48.75,56.25,56.25,56.25,56.25,56.25,63.75,63.75,63.75,63.75,61.25,61.25,61.25,61.25,61.25
"South Asia",5.75581395348837,6.05355064027939,7.01030927835052,8.44409695074277,8.12236286919831,9.0909090909091,9.20110192837465,9.01594282572843,13.2764343290659,12.8436018957346,14.2629058009579,18.4424475823706,20.0495049504951,20.0495049504951,20.3375874845616,20.3375874845615,15.7488986784141,19.2387256930079,19.3191140278917,19.391947411668,19.3999177969585,17.1045576407507,18.957345971564,18.9214758751183,18.9867424242424
"Saudi Arabia",NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742
"Sudan",5.25,5.25,NaN,NaN,9.72222222222222,9.72222222222222,9.72222222222222,9.72222222222222,14.6666666666667,17.7777777777778,18.058690744921,18.058690744921,18.9189189189189,25.5605381165919,24.5762711864407,24.5762711864407,24.5762711864407,24.2937853107345,30.5164319248826,30.5164319248826,30.5164319248826,30.5164319248826,NaN,NaN,NaN
"Senegal",11.6666666666667,12.1428571428571,12.1428571428571,12.1428571428571,16.6666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,19.1666666666667,22,22,22.6666666666667,22.6666666666667,22.6666666666667,42.6666666666667,42.6666666666667,43.3333333333333,42.6666666666667,42.6666666666667,41.8181818181818,41.8181818181818,41.8181818181818,43.030303030303,43.030303030303
"Singapore",4.76190476190476,4.76190476190476,4.3010752688172,4.3010752688172,11.7647058823529,11.7647058823529,15.9574468085106,15.9574468085106,15.9574468085106,21.1764705882353,24.468085106383,24.468085106383,23.4042553191489,23.4042553191489,22.2222222222222,24.2424242424242,24.2424242424242,25.2525252525253,23.9130434782609,23.7623762376238,23,23,23,29.4736842105263,29.8076923076923
"Solomon Islands",NaN,2.04081632653061,2.04081632653061,2.04081632653061,NaN,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2.04081632653061,4.08163265306122,6.38297872340426,8
"Sierra Leone",NaN,NaN,8.75,8.75,8.75,NaN,14.5161290322581,14.5161290322581,14.5161290322581,14.5161290322581,13.2231404958678,13.2231404958678,13.2231404958678,13.2231404958678,12.9032258064516,12.396694214876,12.396694214876,12.0967741935484,12.396694214876,12.396694214876,12.396694214876,12.3287671232877,12.3287671232877,12.3287671232877,12.3287671232877
"El Salvador",15.4761904761905,16.6666666666667,16.6666666666667,9.52380952380952,9.52380952380952,9.52380952380952,10.7142857142857,10.7142857142857,10.7142857142857,16.6666666666667,16.6666666666667,16.6666666666667,19.047619047619,19.047619047619,19.047619047619,26.1904761904762,26.1904761904762,27.3809523809524,32.1428571428571,32.1428571428571,32.1428571428571,30.952380952381,30.952380952381,33.3333333333333,27.3809523809524
"San Marino",11.6666666666667,13.3333333333333,13.3333333333333,13.3333333333333,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,11.6666666666667,11.6666666666667,15,16.6666666666667,16.6666666666667,18.3333333333333,16.6666666666667,18.3333333333333,18.3333333333333,16.6666666666667,23.3333333333333,26.6666666666667,26.6666666666667,25,33.3333333333333,33.3333333333333
"Somalia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,7.80669144981413,8.203125,8.203125,6.86456400742115,6.77655677655678,6.77655677655678,13.8181818181818,13.8181818181818,13.8181818181818,13.8181818181818,NaN,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364
"Serbia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,20.4,21.6,21.6,21.6,22,33.2,33.2,34,34,34,34.4,34.4,37.6518218623482,38.8,39.2
"Sub-Saharan Africa (excluding high income)",10.1092422403329,10.8466507990479,NaN,11.512089498376,12.2242647058824,13.3750422725736,13.6288752433728,14.6699908148537,16.1793121216025,16.5839378897798,17.2793646727296,17.7757755180847,18.4423125473365,18.7161639597835,20.4436229205176,21.2887537993921,22.3753595397891,22.0727945712523,23.5626876010159,23.8199150109108,24.0272808586762,24.0848214285714,24.0890221402214,24.8710131332083,25.9377588451071
"South Sudan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.5060240963855,26.5060240963855,26.5060240963855,26.5060240963855,26.5060240963855,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,32.3636363636364
"Sub-Saharan Africa",10.2068965517241,10.9195402298851,NaN,11.5853658536585,12.2828405973789,13.4667114996638,13.7088362390106,14.7354670150229,16.2370142362447,16.6392092257002,17.3064660119883,17.8008458285275,18.4640522875817,18.7371663244353,20.5351663188904,21.3758023495216,22.4570200573066,22.1580435049773,23.6369910282954,23.8100686498856,24.0169321599644,24.0742799955521,24.0781160252728,24.8685901179769,25.9250530285176
"Small states",8.66533864541833,8.15268614514609,9.5479939055358,9.8981077147016,10.3479853479853,11.6490891658677,12.2868386532575,12.8724672228844,13.531746031746,12.9961089494163,13.9171227521501,14.0713706407137,14.0329714515481,13.8944824808699,14.3832864604259,15.1209677419355,15.3036437246964,15.4849225753871,16.9398907103825,17.4566473988439,17.375745526839,18.4978026368358,19.0657045195594,19.9166982203711,20.4828366654093
"Sao Tome and Principe",7.27272727272727,7.27272727272727,9.09090909090909,9.09090909090909,9.09090909090909,NaN,9.09090909090909,9.09090909090909,9.09090909090909,7.27272727272727,1.81818181818182,7.27272727272727,7.27272727272727,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,14.5454545454545,14.5454545454545,23.6363636363636,23.6363636363636
"Suriname",15.6862745098039,15.6862745098039,15.6862745098039,NaN,17.6470588235294,17.6470588235294,17.6470588235294,19.6078431372549,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,9.80392156862745,11.7647058823529,11.7647058823529,11.7647058823529,11.7647058823529,25.4901960784314,25.4901960784314,25.4901960784314,25.4901960784314,31.3725490196078,29.4117647058824,29.4117647058824
"Slovak Republic",14.6666666666667,14.6666666666667,12.6666666666667,14,14,17.3333333333333,19.3333333333333,16.6666666666667,16.6666666666667,20,19.3333333333333,19.3333333333333,18,15.3333333333333,16,18.6666666666667,18.6666666666667,18.6666666666667,18.6666666666667,20,20,20,20,22.6666666666667,22.6666666666667
"Slovenia",7.77777777777778,7.77777777777778,7.77777777777778,NaN,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,12.2222222222222,13.3333333333333,14.4444444444444,14.4444444444444,32.2222222222222,32.2222222222222,32.2222222222222,35.5555555555556,36.6666666666667,36.6666666666667,36.6666666666667,24.4444444444444,27.7777777777778,27.7777777777778,26.6666666666667
"Sweden",40.4011461318052,40.4011461318052,42.6934097421203,42.6934097421203,42.6934097421203,44.9856733524355,45.2722063037249,45.2722063037249,45.2722063037249,47.2779369627507,46.9914040114613,46.9914040114613,46.4183381088825,44.9856733524355,44.6991404011461,44.6991404011461,44.9856733524355,44.6991404011461,43.5530085959885,43.5530085959885,43.5530085959885,46.1318051575931,47.2779369627507,46.9914040114613,46.9914040114613
"Eswatini",3.125,3.125,3.07692307692308,3.07692307692308,3.07692307692308,3.07692307692308,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,13.8461538461538,13.6363636363636,13.6363636363636,13.6363636363636,13.6363636363636,6.15384615384615,6.15384615384615,6.15384615384615,6.15384615384615,6.15384615384615,7.2463768115942,7.2463768115942,9.58904109589041,9.58904109589041
"Seychelles",27.2727272727273,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,29.4117647058824,29.4117647058824,29.4117647058824,29.4117647058824,29.4117647058824,23.5294117647059,23.5294117647059,23.5294117647059,23.5294117647059,43.75,43.75,43.75,43.75,43.75,21.2121212121212,21.2121212121212,21.2121212121212,21.2121212121212,24.2424242424242,22.8571428571429
"Syrian Arab Republic",9.6,9.6,10.4,10.4,10.4,10.4,12,12,12,12,12,12.4,12.4,12.4,12.4,12,12,12,12.4,13.2,13.2,13.2,13.2,11.2,11.2
"Chad",2.4,2.4,2.4,2.4,2.4,NaN,5.80645161290323,6.45161290322581,6.45161290322581,6.45161290322581,5.16129032258065,5.16129032258065,5.16129032258065,5.16129032258065,12.7659574468085,14.8936170212766,14.8936170212766,14.8936170212766,14.8936170212766,14.8936170212766,12.7659574468085,15.2542372881356,14.8809523809524,15.4320987654321,32.258064516129
"East Asia & Pacific (IDA & IBRD countries)",NaN,17.1707856879381,18.2504719949654,16.9216589861751,17.203723594701,17.8749111584933,16.812303390423,16.7495285444883,16.868085106383,17.2488296723082,17.6808066759388,17.9757785467128,18.7962166809974,18.1034482758621,18.0874840357599,18.4285714285714,19.632678910703,19.2828816920027,20.064178348252,20.2083677856789,20.5111294311624,21.0586505472962,21.1529448523668,21.9014196841601,21.927221614868
"Europe & Central Asia (IDA & IBRD countries)",7.18562874251497,7.70121598147076,NaN,8.62265224815026,10.7617896009673,12.8354348528936,10.6425702811245,12.4209461168733,12.347218757795,12.793373216751,14.8122866894198,15.1031894934334,15.8193372673627,15.8819553953593,16.8845807033363,18.232044198895,18.429203539823,18.8696039163329,18.8864142538975,19.2419175027871,21.1389521640091,21.4511041009464,23.1913455037187,24.3566591422122,25.0056779468544
"Togo",1.23456790123457,1.23456790123457,NaN,4.93827160493827,4.93827160493827,4.93827160493827,7.40740740740741,6.17283950617284,7.40740740740741,8.64197530864197,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,15.3846153846154,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,17.5824175824176,16.4835164835165,18.6813186813187,18.6813186813187
"Thailand",5.59796437659033,5.59796437659033,5.59796437659033,4.81283422459893,9.2,9.2,9.2,8.83002207505519,10.6,8.67768595041322,11.7400419287212,11.6666666666667,13.3192389006343,13.3192389006343,15.8,15.8,15.8,6.09137055837564,6.09137055837564,6.09137055837564,4.8,5.28455284552846,16.2,15.7464212678937,15.7464212678937
"Tajikistan",2.76243093922652,2.76243093922652,2.76243093922652,15,12.6984126984127,12.6984126984127,12.6984126984127,12.6984126984127,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,17.4603174603175,19.047619047619,19.047619047619,19.047619047619,19.047619047619,16.9491525423729,19.047619047619,19.047619047619,19.047619047619,19.047619047619,19.047619047619,23.8095238095238,23.8095238095238
"Turkmenistan",18,18,NaN,26,26,26,26,NaN,16,16,16,NaN,16.8,16.8,16.8,16.8,16.8,26.4,25.8064516129032,25.8064516129032,25.8064516129032,24.8,25,25,25
"Latin America & the Caribbean (IDA & IBRD countries)",11.2545514730222,12.9065040650407,11.7704280155642,12.6369863013699,11.7627567925779,14.0247678018576,15.395809080326,16.046511627907,17.4847516700552,17.6790830945559,18.689181453921,18.696397941681,19.3566752063763,19.6511627906977,19.5861678004535,21.2868480725624,21.8283035452681,23.9931934203063,24.2691839220463,25.6128486897718,26.5404268109408,27.8008298755187,28.3619258439402,29.5480549199085,31.5323041738136
"Timor-Leste",NaN,NaN,NaN,NaN,NaN,26.1363636363636,26.1363636363636,25.2873563218391,25.2873563218391,25.2873563218391,29.2307692307692,29.2307692307692,29.2307692307692,29.2307692307692,32.3076923076923,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,32.3076923076923,33.8461538461538,38.4615384615385,38.4615384615385,38.4615384615385
"Middle East & North Africa (IDA & IBRD countries)",3.9198606271777,3.49361382419234,3.87914957105557,3.88170055452865,3.99556048834628,5.67846607669617,6.01443464314355,6.95721711315475,6.40907697025453,8.63242574257427,8.84900990099011,8.76703841387857,9.0853472009789,10.9831709477414,10.5087014725569,14.1674333026679,16.4200649584987,16.7510853835022,16.9019182048498,17.5671596740115,16.5814023472766,16.9374247894104,16.2686567164179,18.4320766008378,17.0219338894038
"Tonga",0,0,NaN,0,0,NaN,0,0,3.44827586206897,3.33333333333333,3.33333333333333,3.125,3.125,0,3.57142857142857,3.57142857142857,3.57142857142857,0,0,0,7.69230769230769,7.40740740740741,7.40740740740741,7.40740740740741,0
"South Asia (IDA & IBRD)",5.75581395348837,6.05355064027939,7.01030927835052,8.44409695074277,8.12236286919831,9.0909090909091,9.20110192837465,9.01594282572843,13.2764343290659,12.8436018957346,14.2629058009579,18.4424475823706,20.0495049504951,20.0495049504951,20.3375874845615,20.3375874845615,15.7488986784141,19.2387256930079,19.3191140278917,19.391947411668,19.3999177969585,17.1045576407507,18.957345971564,18.9214758751183,18.9867424242424
"Sub-Saharan Africa (IDA & IBRD countries)",10.2068965517241,10.9195402298851,NaN,11.5853658536585,12.2828405973788,13.4667114996638,13.7088362390106,14.7354670150229,16.2370142362447,16.6392092257002,17.3064660119883,17.8008458285275,18.4640522875817,18.7371663244353,20.5351663188904,21.3758023495216,22.4570200573066,22.1580435049773,23.6369910282954,23.8100686498856,24.0169321599644,24.0742799955521,24.0781160252728,24.8685901179769,25.9250530285176
"Trinidad and Tobago",11.1111111111111,11.1111111111111,11.1111111111111,NaN,11.1111111111111,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,19.4444444444444,26.8292682926829,26.8292682926829,26.8292682926829,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,30.952380952381,30.952380952381,30.952380952381,30.952380952381,30.952380952381,26.1904761904762,26.1904761904762
"Tunisia",6.74846625766871,7.36196319018405,11.5384615384615,11.5384615384615,11.5384615384615,11.5384615384615,11.5384615384615,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,22.7513227513228,27.5700934579439,27.5700934579439,26.7281105990783,26.7281105990783,26.7281105990783,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,31.3364055299539,22.5806451612903,24.8847926267281,26.2672811059908
"Turkiye",2.36363636363636,2.36363636363636,4.18181818181818,4.18181818181818,4.18181818181818,NaN,4.36363636363636,4.36363636363636,4.36363636363636,4.36363636363636,9.10746812386157,9.10746812386157,9.10746812386157,9.10746812386157,14.1818181818182,14.1818181818182,14.4160583941606,14.4160583941606,14.9090909090909,14.9090909090909,14.5719489981785,17.4496644295302,17.4496644295302,17.3174872665535,17.3333333333333
"Tuvalu",8.33333333333333,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.25,6.25,6.25
"Tanzania",17.4545454545455,17.4545454545455,16.3636363636364,NaN,22.2627737226277,22.2627737226277,21.3559322033898,21.3559322033898,30.4075235109718,30.4075235109718,30.4075235109718,30.4075235109718,30.6501547987616,NaN,36,36,36,36,36,36.5591397849462,37.1794871794872,37.1794871794872,36.8956743002545,36.71875,36.8556701030928
"Uganda",18.1159420289855,18.1159420289855,17.921146953405,17.7935943060498,24.6710526315789,24.6710526315789,24.6710526315789,23.9344262295082,23.9344262295082,29.8192771084337,30.7228915662651,30.7228915662651,31.4814814814815,31.2883435582822,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,34.9740932642487,33.4894613583138,34.2984409799555,34.2984409799555,34.8583877995643,34.8583877995643,33.8129496402878
"Ukraine",3.77777777777778,NaN,7.77777777777778,7.77777777777778,7.77777777777778,NaN,5.33333333333333,5.33333333333333,5.33333333333333,8.66666666666667,8.22222222222222,8.22222222222222,8,8,8,9.43820224719101,9.43820224719101,11.6666666666667,12.085308056872,12.0192307692308,12.2931442080378,12.2931442080378,20.5188679245283,20.8037825059102,20.8037825059102
"Upper middle income",NaN,15.6121263335798,15.7345862938345,15.3019023986766,15.4773769184772,16.9188734762505,16.8835008870491,17.8823985275598,17.0069267225665,17.8454545454545,18.8389046941678,19.4459386767079,20.2299867315347,20.2146375791696,21.0285085709048,21.8983355825461,22.9215090291436,23.2036065875426,23.5657463734207,24.3139407244786,24.8404107688038,26.1220743460303,26.6583894998226,26.836834175308,27.5656960227273
"Uruguay",7.07070707070707,7.07070707070707,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,12.1212121212121,11.1111111111111,11.1111111111111,12.1212121212121,12.1212121212121,14.1414141414141,15.1515151515152,12.1212121212121,12.1212121212121,12.1212121212121,13.1313131313131,16.1616161616162,16.1616161616162,20.2020202020202,20.2020202020202,19.1919191919192,21.2121212121212,24.2424242424242
"United States",11.7241379310345,11.7241379310345,13.3333333333333,NaN,14.0229885057471,13.7931034482759,14.2528735632184,14.9425287356322,15.1724137931034,16.3218390804598,16.7816091954023,17.0114942528736,16.7816091954023,16.7816091954023,16.8202764976959,17.9723502304147,17.8240740740741,19.3103448275862,19.3548387096774,19.1685912240185,19.3548387096774,23.5023041474654,23.4338747099768,27.4647887323944,27.6497695852535
"Uzbekistan",6,6,NaN,7.2,7.2,7.2,7.2,17.5,17.5,17.5,17.5,17.5,22,22,22,22,22,22,16,16,16,16,16,32,32.6530612244898
"St. Vincent and the Grenadines",9.52380952380952,NaN,4.76190476190476,4.76190476190476,NaN,22.7272727272727,22.7272727272727,22.7272727272727,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,21.7391304347826,14.2857142857143,17.3913043478261,17.3913043478261,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,13.0434782608696,18.1818181818182,18.1818181818182
"Venezuela, RB",5.91133004926108,5.91133004926108,12.1359223300971,NaN,9.6969696969697,9.6969696969697,9.6969696969697,9.6969696969697,17.3652694610778,17.9640718562874,18.562874251497,18.562874251497,17.4698795180723,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,16.969696969697,14.3712574850299,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545,22.1556886227545
"Vietnam",26.2222222222222,26.2222222222222,26,26,26,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,27.3092369477912,25.7606490872211,25.7606490872211,25.7606490872211,25.7606490872211,24.4,24.4,24.4,24.2971887550201,24.2971887550201,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,26.7206477732794,30.2605210420842
"Vanuatu",NaN,NaN,0,0,0,1.92307692307692,1.92307692307692,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,3.84615384615385,1.92307692307692,0,0,0,0,0,0,0,0,0,0
