Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27
"Belarus",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.02058374881744,1.02401733398438,1.02447593212128,1.01589024066925,1.01212787628174
"Belgium",0.945938587188721,0.949461758136749,0.952386736869812,0.958557844161987,0.959912538528442,0.963114023208618,0.965102195739746,0.965661525726318,0.966474890708923,0.97467428445816,0.97786021232605,0.979162931442261,0.979328334331512,0.976838767528534,0.970029532909393,0.970928370952606,0.972799599170685,0.972454369068146,0.975101053714752,0.974921882152557,0.975293159484863,0.976957142353058,0.978747487068176,0.992306470870972
"Belgium",0.217212587594986,0.208651527762413,0.200879007577896,0.193189412355423,0.187742859125137,0.182143345475197,0.177123785018921,0.171157032251358,0.170404449105263,0.129499584436417,0.129519313573837,0.132424294948578,0.131369933485985,0.105499729514122,0.104662962257862,0.103139623999596,0.101736448705196,0.0994527041912079,0.0942759290337563,0.0854430198669434,0.0784794464707375,0.074675016105175,0.0689479112625122,0.0656893104314804
"Belize",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.940605521202087,0.943247079849243,0.949297845363617,0.948272049427032,0.951611578464508,0.954845488071442,0.956433892250061,0.955410242080688,0.958794713020325,0.961287200450897,0.963767290115356,0.966783761978149,0.966763436794281
"Belize",0.754781424999237,0.684049308300018,0.643919408321381,0.614268004894257,0.588401079177856,0.56426340341568,0.575471043586731,0.578562378883362,0.586730599403381,0.556385457515717,0.561065495014191,0.553122222423553,0.54485946893692,0.575455605983734,0.529471516609192,0.520522654056549,0.514168560504913,0.546830475330353,0.715110421180725,0.711414456367493,0.7073774933815,0.702678203582764,0.51885598897934,0.510858178138733
"Benin",0.684366524219513,0.685123920440674,0.684754014015198,0.687882959842682,0.689910709857941,0.693010687828064,0.696691334247589,0.700644254684448,NaN,0.748777687549591,0.755990445613861,0.763244211673737,0.769692599773407,0.772326231002808,0.778176307678223,0.788119614124298,0.788272559642792,0.788662791252136,0.789426207542419,0.790419220924377,0.791263282299042,0.816953718662262,0.817990183830261,0.819064199924469
"Benin",0.732323706150055,0.722548723220825,0.713669657707214,0.704215705394745,0.695214986801147,0.68676370382309,0.679276883602142,0.672148883342743,0.668661177158356,0.673306167125702,0.669890761375427,0.666309952735901,0.662689924240112,0.659763634204865,0.648512482643127,0.645446300506592,0.642885088920593,0.620693564414978,0.617446899414063,0.614037692546844,0.610446631908417,0.619612097740173,0.616157054901123,0.612919628620148
"Bhutan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.918971359729767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Bolivia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.919082641601563,0.91929417848587,0.923083543777466,0.925115346908569,0.926836967468262,0.933429896831512,0.935069501399994
"Bolivia",0.62900722026825,0.624394357204437,0.619617342948914,0.614622235298157,0.609555661678314,0.604294002056122,0.59818309545517,0.591993808746338,0.587973177433014,0.583729565143585,0.580337762832642,0.576775729656219,0.548934757709503,0.54455953836441,0.538087844848633,0.539964973926544,0.536374151706696,0.532206952571869,0.528517961502075,0.509660720825195,0.498457491397858,0.494124859571457,0.489609003067017,0.485168546438217
"Botswana",0.971680521965027,0.978962540626526,0.981361031532288,0.978403806686401,0.975260376930237,0.976036429405212,0.973404824733734,0.970349907875061,0.96617066860199,0.958475351333618,0.952152669429779,0.945997536182404,0.939646780490875,0.933408915996552,0.927116334438324,0.921590924263,0.916577935218811,0.91786515712738,0.908187091350555,0.906866908073425,0.902995645999908,0.900127708911896,0.899046659469604,0.89853835105896
"Botswana",0.617917358875275,0.607821404933929,0.597571909427643,0.591142177581787,0.584825873374939,0.578795492649078,0.573919892311096,0.569203615188599,0.567558526992798,0.545986533164978,0.529975473880768,0.525877058506012,0.521682381629944,0.517944276332855,0.535687923431396,0.531873941421509,0.524823009967804,0.517158508300781,0.509184181690216,0.518610179424286,0.509081065654755,0.502505898475647,0.495572090148926,0.488528698682785
"Brazil",0.561155200004578,0.551098108291626,0.541570544242859,0.538092613220215,0.533617556095123,0.52909243106842,0.527605950832367,0.523879826068878,0.520434200763702,0.523672938346863,0.520697116851807,0.508616507053375,0.509665548801422,0.487353444099426,0.482798963785172,0.477666914463043,0.473232239484787,0.46879830956459,0.466750621795654,0.465243458747864,0.463727504014969,0.462938755750656,0.46225517988205,0.461800307035446
"Brunei Darussalam",0.934573531150818,0.938451945781708,0.943455636501312,0.948094964027405,0.949953138828278,0.953276813030243,0.955194652080536,0.957096099853516,0.96041601896286,0.960825264453888,0.961706161499023,0.958735585212708,0.959347248077393,0.961560726165771,0.963493704795837,0.962831556797028,0.963912725448608,0.963105857372284,0.964492499828339,0.964666306972504,0.965582072734833,0.963158905506134,0.965467512607574,0.966805279254913
"Bulgaria",0.973715126514435,0.972625613212585,0.980206310749054,0.98891007900238,0.994796693325043,0.99572217464447,0.995993196964264,0.994157731533051,0.994815230369568,0.99239319562912,0.988574683666229,0.984970152378082,0.985893547534943,0.985805153846741,0.987451434135437,0.987867295742035,0.991344451904297,0.991605520248413,0.993009567260742,0.992881298065186,0.993236362934113,0.991735279560089,0.991366446018219,0.990439534187317
"Bulgaria",0.32600548863411,0.326418370008469,0.327000379562378,0.326768159866333,0.326924443244934,0.327446699142456,0.334791839122772,0.342487037181854,0.345741122961044,0.348667532205582,0.351443529129028,0.283278465270996,0.27134445309639,0.26255190372467,0.249521046876907,0.246384963393211,0.238650798797607,0.232789784669876,0.22338280081749,0.220829695463181,0.217276960611343,0.213806599378586,0.204997479915619,0.19746096432209
"Burkina Faso",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.809391975402832,0.824191868305206,NaN,NaN,NaN,NaN,NaN,NaN
"Burundi",0.821530878543854,0.829659044742584,0.824601769447327,0.824700176715851,0.825603365898132,0.82670783996582,0.826048970222473,0.825611114501953,0.826513707637787,0.82672256231308,0.827620685100555,0.829485714435577,0.832173764705658,0.834197640419006,0.842923402786255,0.851009964942932,0.871070027351379,0.875609338283539,0.880208134651184,0.88445508480072,0.903740108013153,0.909029424190521,0.912829995155334,0.919404566287994
"Burundi",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.604560494422913,0.634266138076782,0.587975561618805,0.583208799362183,0.565439939498901,0.562799572944641,0.560142040252686,0.529639303684235,0.525374472141266,0.521194398403168,0.516944169998169,0.511226296424866,0.505878031253815,0.505262672901154,0.501592099666595,0.497934848070145
"Cambodia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.85448282957077,0.854396164417267,0.860660016536713,0.859557807445526,0.880208134651184,0.875287413597107,0.877080321311951,0.872759342193604,0.880114078521729,0.883499026298523,0.89410012960434,0.892805159091949,0.892597734928131,0.892390310764313
"Cambodia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6457239985466,0.64072048664093,0.616672813892365,0.613857269287109,0.6089848279953,0.603643655776978,0.583218336105347,0.576548755168915,0.567385852336884,0.560564875602722,0.513696134090424,0.516148805618286,0.492431104183197,0.483453899621964,0.481707453727722,0.477275282144547,0.472512871026993
"Cameroon",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.849899649620056,0.839260995388031,0.851357102394104,0.851117968559265,0.84938657283783,0.852953195571899,0.858990430831909,0.863388359546661,0.869500041007996,0.872864842414856,0.875160098075867,0.876485705375671,0.877781987190247
"Cameroon",0.673842012882233,0.675154149532318,0.676986157894135,0.679303646087646,0.682353377342224,0.686129748821259,0.690064251422882,0.696249306201935,0.694473206996918,0.692677199840546,0.690900027751923,0.689107716083527,0.668007493019104,0.665532529354095,0.662998259067535,0.660350143909454,0.657572627067566,0.634836614131927,0.632220685482025,0.629583895206451,0.626893401145935,0.624042689800262,0.62118524312973,0.579088449478149
"Canada",0.974381625652313,0.974757194519043,0.969915628433228,0.97159206867218,0.970990240573883,0.972599864006042,0.97284734249115,0.973890662193298,0.97356128692627,0.976400852203369,0.975451469421387,0.976114869117737,0.976624190807343,0.978715717792511,0.979018330574036,0.979163110256195,0.979795753955841,0.98097836971283,0.98082023859024,0.981996774673462,0.98219883441925,0.983005344867706,0.983117997646332,0.983295321464539
"Canada",0.213974073529243,0.2092055529356,0.205279126763344,0.19792215526104,0.191040769219399,0.183683097362518,0.176632702350616,0.169583931565285,0.1651870906353,0.160937234759331,0.156323701143265,0.151528850197792,0.146539777517319,0.144707351922989,0.143155604600906,0.147019669413567,0.148476660251617,0.147649303078651,0.148470118641853,0.150826245546341,0.153528973460197,0.143746912479401,0.140906438231468,0.133069649338722
"Central African Republic",0.738776981830597,0.740710318088531,0.740394949913025,0.73926967382431,0.737549960613251,0.735513091087341,0.735445141792297,0.734362959861755,0.733396828174591,0.732678651809692,0.732350170612335,0.730763137340546,0.732313454151154,NaN,NaN,NaN,NaN,NaN,NaN,0.77784925699234,0.780765235424042,0.782485246658325,0.7880899310112,0.777906596660614
"Central African Republic",0.744363188743591,0.742687880992889,0.740829050540924,0.739576458930969,0.738554000854492,0.737771034240723,0.736603975296021,0.735923111438751,0.73460727930069,0.704542517662048,0.703122019767761,0.701672077178955,0.700165748596191,0.692443788051605,0.6855788230896,0.679195761680603,0.677158057689667,0.675150215625763,0.673684477806091,0.675572693347931,0.672742545604706,0.658729672431946,0.656443357467651,NaN
"Chad",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.721758604049683,0.724851846694946,0.723575294017792,0.724726915359497,0.738550424575806,0.740497231483459,0.74948263168335,0.760982573032379,0.762801647186279,0.763668298721313
"Chile",0.908438622951508,0.909330010414124,0.915813446044922,0.921446919441223,0.922527849674225,0.923182964324951,0.925446569919586,0.928433120250702,0.927637100219727,0.928046822547913,0.929641962051392,0.928915023803711,0.930320978164673,0.935272872447968,0.938803613185883,0.941692590713501,0.944280982017517,0.94543993473053,0.947842121124268,0.951786994934082,0.959563374519348,0.961743891239166,0.963955402374268,0.9632568359375
"Chile",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.464325845241547,0.436515510082245,0.429988712072372,0.422694832086563,0.421053767204285,0.408967226743698,0.40213081240654,0.395713627338409,0.379579901695251,0.376874893903732,0.372840702533722,0.367027908563614,0.36670395731926,0.357846170663834,0.352180570363998,0.348264694213867,0.345289170742035
"China, P.R.: Mainland",0.904488503932953,NaN,NaN,NaN,0.914904057979584,0.9132981300354,0.911684632301331,0.909886479377747,0.906423151493073,0.901770949363709,0.899677157402039,0.895653069019318,0.897710859775543,0.914846003055573,0.918330490589142,0.918623745441437,0.927318572998047,0.930975437164307,0.934723973274231,0.939197361469269,0.939609229564667,0.939828455448151,0.940933167934418,0.943046629428864
"China, P.R.: Mainland",0.321576744318008,0.291174530982971,0.246709853410721,0.243589833378792,0.240305349230766,0.236755564808846,0.234713584184647,0.232680514454842,0.23334164917469,0.233835726976395,0.234068304300308,0.233652636408806,0.233097746968269,0.235919505357742,0.23364232480526,0.230754837393761,0.227692887187004,0.223386451601982,0.216378718614578,0.211105659604073,0.205697223544121,0.203185439109802,0.20076647400856,0.191980361938477
"Colombia",0.928556382656097,0.938851177692413,0.940176904201508,0.940561771392822,0.946842849254608,0.948675334453583,0.947898924350739,0.950835347175598,0.956107914447784,0.967161595821381,0.974326550960541,0.979203343391418,0.983615458011627,0.977639377117157,0.975398659706116,0.976578533649445,0.977568745613098,0.982041120529175,0.977189004421234,0.983403742313385,0.982038676738739,0.983228385448456,0.984286367893219,0.985279858112335
"Colombia",0.582531452178955,0.571384489536285,0.562285125255585,0.553136229515076,0.538811028003693,0.525164842605591,0.522515058517456,0.520124733448029,0.522106468677521,0.523835837841034,0.525760173797607,0.519744098186493,0.513238549232483,0.50376284122467,0.498610883951187,0.491410613059998,0.505273461341858,0.499893456697464,0.496601164340973,0.490002453327179,0.462249904870987,0.462993919849396,0.461010187864304,0.459276556968689
"Congo, Democratic Republic of",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.783691704273224,0.791940212249756,0.795805513858795,0.797829508781433,0.804154098033905,0.812651097774506,0.81999796628952
"Congo, Democratic Republic of",0.721230089664459,0.714463412761688,0.708513915538788,0.70282918214798,0.698035061359406,NaN,0.691234469413757,0.688477158546448,0.68607759475708,NaN,0.68117892742157,NaN,NaN,NaN,0.669917285442352,0.667898654937744,0.681903302669525,0.680473983287811,0.679108083248138,0.677645444869995,0.676204681396484,0.673569798469543,0.670956373214722,0.668858170509338
"Congo, Republic of",0.863170623779297,0.863039374351501,0.864963591098785,0.866443276405334,0.868368923664093,0.867814600467682,0.870591044425964,0.875124394893646,0.879185497760773,0.881907820701599,0.887422204017639,0.885711252689362,0.885660529136658,0.884792864322662,0.884635269641876,0.888404250144959,0.889342427253723,0.889199554920197,0.890519082546234,0.891594111919403,0.891981720924377,0.890362799167633,0.918046593666077,0.918714046478271
"Congo, Republic of",0.636764645576477,0.634448409080505,0.632432401180267,0.630985736846924,0.629624485969543,0.628647208213806,0.627055764198303,0.625352501869202,0.624039471149445,0.621532499790192,0.619384706020355,0.617924869060516,0.623439729213715,0.629396796226501,0.626954257488251,0.624590277671814,0.622287571430206,0.626832604408264,0.6247239112854,0.62261563539505,0.620431542396545,0.618471920490265,0.615831434726715,0.613282322883606
"Costa Rica",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.938814103603363,0.942170739173889,0.946662902832031,0.945272386074066,0.947189331054688,0.955081760883331,0.956395983695984,0.963222503662109,0.964450836181641,0.966069877147675
"Costa Rica",0.487724781036377,0.482024520635605,0.480430752038956,0.47652667760849,0.471905499696732,0.468450784683228,0.466981649398804,0.455847233533859,0.437771856784821,0.435497224330902,0.436533242464066,0.423866719007492,0.388777852058411,0.387695878744125,0.389080822467804,0.380344480276108,0.367621660232544,0.361593991518021,0.354292899370193,0.345298111438751,0.334115564823151,0.336447834968567,0.338659793138504,0.340737611055374
"Qatar",0.958279252052307,0.959470152854919,0.962775051593781,0.963912069797516,0.95593798160553,0.949953198432922,0.948941767215729,0.947306990623474,0.959006369113922,0.967797577381134,0.968723297119141,0.974879562854767,0.95902943611145,0.949648678302765,0.941560745239258,0.947931528091431,0.952368080615997,0.955141246318817,0.957859218120575,0.960853397846222,0.964053750038147,0.966553688049316,0.967327415943146,0.967190623283386
"Qatar",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.553582310676575,0.545833766460419,0.540250480175018,0.534667074680328,0.527680695056915,0.522473752498627,0.516924321651459,0.514330923557281
"Romania",0.93466991186142,0.938040196895599,0.939185798168182,0.944124460220337,0.951324999332428,0.957209587097168,0.962131917476654,0.962798714637756,0.963373005390167,0.965382277965546,0.966810762882233,0.971492409706116,0.973251283168793,0.974593341350555,0.977597296237946,0.978842258453369,0.981757581233978,0.983929693698883,0.988495051860809,0.991902709007263,0.989216208457947,0.98470014333725,0.986656427383423,0.987883388996124
"Romania",0.434052467346191,0.427766233682632,0.420603275299072,0.413968682289124,0.406470507383347,0.398104876279831,0.407691359519959,0.42510661482811,0.41789710521698,0.409323990345001,0.387451499700546,0.36618509888649,0.357109159231186,0.350287646055222,0.337154388427734,0.328803151845932,0.329012036323547,0.341418892145157,0.329842299222946,0.33001235127449,0.329865664243698,0.332413762807846,0.324660807847977,0.326773166656494
"Russian Federation",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03417479991913,1.03624069690704,1.03972804546356,1.03496694564819,1.03133320808411,1.03014779090881,1.02747869491577,1.02652895450592,1.02353453636169,1.01693046092987,1.01283478736877
"Russian Federation",0.411991596221924,0.416123956441879,0.420459240674973,0.419260501861572,0.417912095785141,0.415616899728775,0.409726202487946,0.403043359518051,0.395828515291214,0.394681751728058,0.396078586578369,0.388031631708145,0.377016574144363,0.370796352624893,0.347948908805847,0.340676426887512,0.338683128356934,0.314577132463455,0.310950219631195,0.305890619754791,0.301766604185104,0.295386672019959,0.286915123462677,0.279409915208817
"Rwanda",0.860529959201813,0.847561419010162,0.831286549568176,0.821463644504547,0.817260146141052,0.836704850196838,0.850118041038513,0.862206518650055,0.870784640312195,0.877985119819641,0.884426057338715,0.896204769611359,0.901947021484375,0.905970335006714,0.914362907409668,0.918143033981323,0.923371076583862,0.928197026252747,0.93293160200119,0.943658649921417,0.950523555278778,0.954714596271515,0.937985301017761,0.940084218978882
"Rwanda",0.595917642116547,0.591695129871368,0.587511301040649,0.585251808166504,0.583020091056824,0.580978751182556,0.579575896263123,0.577516376972198,0.574066460132599,0.570582270622253,0.547287046909332,0.538716733455658,0.529955625534058,0.489830017089844,0.481949806213379,0.473066776990891,0.467220515012741,0.461046040058136,0.444200158119202,0.43420422077179,0.423284977674484,0.415291398763657,0.406813442707062,0.392101109027863
"Saudi Arabia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.864547908306122,0.870185732841492,0.871448218822479,0.871632695198059,0.875657260417938,0.877190053462982,0.880333840847015,0.882661461830139,0.890035688877106
"Saudi Arabia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.682056725025177,0.671684384346008,0.660613715648651,0.649748563766479,0.643346548080444,0.641753196716309,0.639934301376343,0.635503590106964,0.633342385292053,0.631415128707886,0.28253635764122
"Senegal",0.757845342159271,0.758469104766846,0.773008644580841,0.773186206817627,0.773416757583618,0.774065256118774,0.774911403656006,0.775631129741669,0.776778876781464,0.777909934520721,0.77906322479248,0.781185686588287,0.782903730869293,NaN,NaN,NaN,0.855977237224579,0.855289399623871,0.86436927318573,0.863588213920593,0.874490141868591,0.87594735622406,0.876441836357117,0.877051889896393
"Senegal",0.650847256183624,0.649343490600586,0.647536277770996,0.646297574043274,0.644998967647552,0.64401388168335,0.642568707466125,0.641144752502441,0.638508677482605,0.637525200843811,0.636190891265869,0.617816805839539,0.607821047306061,0.605390965938568,0.602800905704498,0.600137948989868,0.596142947673798,0.585286021232605,0.581968724727631,0.576840043067932,0.573508858680725,0.570693850517273,0.531057953834534,0.526623845100403
"Serbia, Republic of",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.945000469684601,0.947815477848053,0.951907932758331,0.956525862216949,0.957696378231049,0.958961725234985,0.961575090885162,0.960694789886475,0.960647940635681,0.959493398666382,0.952885150909424,0.953925490379334,0.956465661525726
"Serbia, Republic of",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.218785047531128,0.181557610630989,0.183360978960991,0.188042998313904,0.193451106548309,0.19354410469532,0.169198974967003,0.170536071062088
"Papua New Guinea",0.790928423404694,0.7563835978508,0.72717547416687,0.70951634645462,0.696237087249756,0.685378909111023,0.677408158779144,0.670854866504669,0.669830024242401,0.668420732021332,0.667229890823364,0.664748311042786,0.675243556499481,0.690846264362335,0.688302159309387,0.68571013212204,0.682900726795197,0.680033147335052,0.676936805248261,0.673763513565063,0.67063444852829,0.668567895889282,0.612960040569305,0.610579371452332
"Paraguay",NaN,NaN,NaN,0.911901473999023,0.914259374141693,0.916328310966492,0.921759188175201,0.920059204101563,0.916663765907288,0.919518887996674,0.921302020549774,0.921255886554718,0.922212064266205,0.922457933425903,0.928239762783051,0.922709941864014,0.92818295955658,0.932514071464539,0.935501515865326,0.941097259521484,0.941891551017761,0.944021344184875,0.945077538490295,0.947791516780853
"Australia",0.266064018011093,0.251852691173553,0.240082710981369,0.228845298290253,0.217742934823036,0.207608491182327,0.199126094579697,0.191226840019226,0.188862308859825,0.162970915436745,0.158202767372131,0.152314960956573,0.147115811705589,0.145487785339355,0.146545171737671,0.14493802189827,0.143488243222237,0.137786626815796,0.133673593401909,0.128163650631905,0.130014449357986,0.125805765390396,0.121481776237488,0.11490636318922
"Sierra Leone",0.737451016902924,0.738304495811462,0.740353763103485,0.741816937923431,0.742165148258209,0.744670510292053,NaN,NaN,NaN,NaN,NaN,0.791852831840515,0.78941136598587,0.788401782512665,0.787473678588867,0.786726415157318,0.7871994972229,0.787805438041687,0.788853824138641,0.789908111095428,0.791172921657562,0.792082548141479,0.793891608715057,0.795590281486511
"Sierra Leone",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.680930316448212,0.680297672748566,0.680667817592621,0.669391989707947,0.658958554267883,0.658139228820801,0.657206416130066,0.655334115028381,0.657941997051239,0.655413269996643,0.652986466884613,0.65057772397995,0.64999920129776,0.650038599967957,0.648523390293121
"Singapore",0.23610582947731,0.23818202316761,0.236881732940674,0.236243352293968,0.235009178519249,0.232383847236633,0.232337355613709,0.244155928492546,0.254211246967316,0.270190298557281,0.276208758354187,0.198216289281845,0.193183198571205,0.160779997706413,0.149131044745445,0.13631971180439,0.110850848257542,0.0969633832573891,0.0940059199929237,0.09632558375597,0.0936800986528397,0.0958718582987785,0.0900781229138374,0.0891404524445534
"Slovak Republic",NaN,NaN,NaN,0.96072393655777,0.957951188087463,0.959394574165344,0.959629952907562,0.959161698818207,0.960657179355621,0.961133658885956,0.961967885494232,0.964887678623199,0.967076480388641,0.970439374446869,0.972443640232086,0.977326393127441,0.982582449913025,0.986208081245422,0.992812633514404,0.990057468414307,0.989545822143555,0.991139233112335,0.991222143173218,0.991558492183685
"Slovak Republic",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.234402611851692,0.234531700611115,0.24320325255394,0.234458968043327,0.220068797469139,0.193592324852943,0.184165447950363,0.191899612545967,0.191811084747314,0.180231288075447,0.181753650307655,0.177598476409912,0.178777992725372,0.183949694037437,0.178238198161125,0.163791567087173,0.161846727132797
"Slovenia",NaN,NaN,NaN,0.992058753967285,0.991915047168732,0.992101967334747,0.994211614131927,0.997169673442841,0.997802734375,0.998863637447357,1.00115883350372,1.00107204914093,1.00435388088226,1.00113964080811,1.00476586818695,1.00481271743774,1.00869870185852,1.00907969474792,1.00945246219635,1.01107847690582,1.01048338413239,1.01275312900543,1.00736582279205,1.00434732437134
"Slovenia",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.173233076930046,0.171204194426537,0.168664112687111,0.147680923342705,0.133410304784775,0.130649551749229,0.13334883749485,0.135064855217934,0.136873081326485,0.130390748381615,0.124827183783054,0.102016165852547,0.0829028114676476,0.0713034048676491,0.0174690969288349,0.0116899842396379,0.0115280877798796
"South Africa",0.955208301544189,0.959993004798889,0.963120341300964,0.965607702732086,0.964894413948059,0.96588546037674,0.963302552700043,0.960083246231079,0.956324577331543,0.95195859670639,0.946331918239594,0.944101333618164,0.941388309001923,0.939006626605988,0.936392843723297,0.934611022472382,0.934730887413025,0.9361851811409,0.939491748809814,0.942380130290985,0.945789456367493,0.94871199131012,0.950328230857849,0.951701283454895
"South Africa",0.61077493429184,0.568875312805176,0.542531371116638,0.522239685058594,0.505490601062775,0.490900933742523,0.480645805597305,0.471306800842285,0.46121022105217,0.456829875707626,0.45550999045372,0.453143954277039,0.452645927667618,0.452376753091812,0.447331786155701,0.444319248199463,0.43857678771019,0.43448206782341,0.431939661502838,0.411683022975922,0.407576501369476,0.40685898065567,0.404724627733231,0.402693331241608
"Spain",0.93051141500473,0.936168968677521,0.94172614812851,0.945109605789185,0.948179244995117,0.953734517097473,0.957396328449249,0.955292761325836,0.957760572433472,0.959126114845276,0.962655544281006,0.960173487663269,0.963460981845856,0.964399337768555,0.966961681842804,0.966688990592957,0.97019225358963,0.97313666343689,0.977481663227081,0.979906618595123,0.9799844622612,0.977502107620239,0.977948188781738,0.979418635368347
"Spain",0.210835382342339,0.194626867771149,0.177092760801315,0.165816321969032,0.154248043894768,0.144563809037209,0.13612075150013,0.127790614962578,0.130042970180511,0.13992865383625,0.12341221421957,0.128299832344055,0.12900997698307,0.130151480436325,0.117138795554638,0.118932411074638,0.118917107582092,0.118697792291641,0.114611998200417,0.109014265239239,0.104939743876457,0.102158315479755,0.0988886579871178,0.0953620597720146
"Sri Lanka",0.923036634922028,0.924763560295105,0.926689863204956,0.927592515945435,0.930310606956482,0.934149742126465,0.933130860328674,0.933579504489899,0.939985752105713,0.933891475200653,0.938079953193665,0.937072098255157,0.937740504741669,0.935735046863556,0.935035586357117,NaN,NaN,NaN,NaN,NaN,0.937730491161346,0.938239514827728,0.943189382553101,0.9446821808815
"Sri Lanka",0.46196037530899,0.464203596115112,0.465873867273331,0.469983249902725,0.473087430000305,0.473900467157364,0.471732437610626,0.468826413154602,0.451428055763245,0.460794419050217,0.458117723464966,0.457373023033142,0.456814855337143,0.451561212539673,0.437540709972382,0.4323590695858,0.41396826505661,0.401912242174149,0.395846039056778,0.388245224952698,0.392146110534668,0.379475444555283,0.37231770157814,0.368883639574051
"Sudan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.766139209270477,0.77962338924408,0.784148573875427,0.790772497653961,0.793923079967499,0.798041582107544,0.797375321388245,0.799762904644012,0.810805559158325,0.814564108848572,0.81845486164093,0.821772456169128,0.823490679264069
"Sudan",NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.711786985397339,0.70944619178772,0.697424232959747,0.687121450901031,0.678666114807129,0.676841974258423,0.673224031925201,0.669541776180267,0.647665858268738,0.635552883148193,0.630832135677338,0.626024901866913,0.618644773960114,0.598748922348022,0.595859408378601,0.591031551361084,0.586590230464935
"Suriname",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.966394901275635,0.966998755931854,0.968379437923431,0.970936417579651,0.970406413078308,0.972623646259308,0.973284900188446,0.974285662174225,0.975059449672699,0.975946724414825
"Swaziland",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.898778259754181,0.891830444335938,0.885078489780426,0.878996729850769,0.873260498046875,0.868750393390656,0.868296802043915,0.865996122360229,0.865839958190918,0.865385472774506,0.864619672298431,0.863452672958374,0.856404900550842,0.854864239692688,0.853847086429596
"Swaziland",0.668174564838409,0.667665064334869,0.667092978954315,0.666663229465485,0.666093349456787,0.665380775928497,0.66705048084259,0.668519735336304,0.669716060161591,0.671155452728271,0.672489821910858,0.672345876693726,0.672198474407196,0.616898059844971,0.616108179092407,0.615451335906982,0.610001742839813,0.604292511940002,0.586517035961151,0.58059549331665,0.573484599590302,0.568683385848999,0.563672065734863,0.597815871238709
"Sweden",0.990051329135895,0.991150915622711,0.990772783756256,0.99774694442749,0.998071074485779,1.00120460987091,1.00108325481415,1.00614321231842,1.01323711872101,1.01402354240417,1.01412236690521,1.0177960395813,1.01593947410584,1.01727092266083,1.00625038146973,1.00524425506592,1.00338459014893,1.00235939025879,1.00133240222931,1.00109028816223,0.999272227287292,0.997928619384766,0.997691333293915,1.00768399238586
